Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address,
73611.68863,4.75,1,18,38294.07598,148785,"827 Christina Divide
New Tanya, MO 26789-8710",
63320.13821,6.4,7,13,22076.15316,995144,"4178 Jeffery Turnpike Suite 589
West Matthewburgh, MI 73155",
82383.02899,6.76,3,11,28614.53971,115100,"403 Christina Point Suite 032
Christopherbury, VA 89556-8621",
93876.429,6.29,14,14,29096.51902,176088,"533 Marcus Isle
Port Andrewland, OH 79835",
62717.68289,6.02,1,3,38535.6666,106700,"5750 Ford Extension
Stacyhaven, CT 82973-2072",
84366.44482,4.4,5,18,48150.2538,143079,"1896 Jenkins Rue Apt. 467
Kylehaven, RI 92088",
77208.64023,4.8,11,3,28550.4813,981753,"02802 Hahn Causeway
Lake Melissa, DC 18071-0272",
77177.44738,3.97,16,5,52057.05441,110251,"4491 Giles Corners Suite 728
Mooreview, NJ 52329-7519",
80770.67565,6.18,1,16,31518.00819,133437,"743 Patrick Ridge Apt. 072
Larryview, NE 78592-5823",
72915.04025,5.46,9,14,42030.42124,139521,"4499 Tammy Pine
West Craig, MI 65307",
64826.86535,5.59,4,19,36342.71476,122716,"3176 Mary Pass
Port Stephanieberg, ND 56793",
79575.25044,5.23,9,7,43679.48483,131556,"978 Robles Knolls
Brewerborough, PW 55563-5751",
75302.11142,6.29,7,19,33424.4275,164333,"219 Travis Avenue
Bushhaven, ME 65662",
76942.50701,5.24,14,14,28717.96133,135441,"94779 Brenda Knoll Suite 885
Dunnmouth, MS 94475-9810",
70627.7359,5.69,3,11,41602.02374,127386,"6892 Wallace Run Apt. 814
South Donshire, MD 97169",
65081.58405,5.43,9,5,37594.49346,134382,"6628 Katherine Meadows Suite 009
Port Brittanyside, CT 81118",
72752.21639,5.2,2,4,29034.31996,692229,"USNV Clark
FPO AA 65570-1981",
72099.66539,5.54,2,10,36902.14539,141105,"636 Smith Greens
Alexland, AK 05521",
51747.9152,6.64,20,5,29749.62279,832475,"908 Cruz Mill
Blanchardmouth, PA 23824",
56815.74332,6.91,2,20,35516.40989,107633,"6142 Escobar Harbor Suite 967
Michaelview, AS 63065-8757",
60584.41378,6.56,4,5,46635.76964,130982,"543 Sara Garden
Crystalshire, NE 46964-3440",
80238.58516,4.99,18,1,34271.10234,113084,"9419 Sanders Loaf Apt. 390
South Davidchester, MP 66624-2587",
60062.69563,4.16,11,18,45347.93206,784503,"0612 Erin Fort Apt. 991
Davidton, RI 02859",
76339.62335,5.21,8,19,45735.18721,137839,"99129 Kevin Hollow
Donnamouth, UT 61678-5704",
60319.43151,6.66,12,2,33337.76538,983537,"388 Wilkerson Mills Suite 408
Leeberg, RI 43961-2060",
91083.56908,5.55,3,14,41734.83266,173798,"9790 Laura Trafficway Suite 464
Alexisside, LA 24093",
73327.76494,5.48,18,6,41378.87673,131435,"058 Anthony Port
Christopherstad, SC 07665-9037",
54236.69625,5.64,9,6,65857.93332,137296,"20665 David Well
Phillipsshire, WV 17695",
54726.70347,5.68,16,16,38582.55801,998855,"18815 Denise Heights
Port Matthew, TX 85582",
61247.3319,6.08,8,18,61075.60218,147354,"21942 Robert Ranch Suite 773
Port Sonia, MO 99587-6354",
74551.97298,6.89,12,5,44843.19552,181621,"9875 Moore View Apt. 474
New Joseph, MH 70496",
56962.44831,6.34,4,14,43181.51307,112708,"0743 Reed Lakes Suite 463
Vincentfurt, MS 65562-5283",
59665.57342,6.69,13,7,48128.95738,142783,"USNS Dyer
FPO AP 88305-9187",
72353.58095,4.67,2,14,15395.05992,959243,"912 Donna Junctions
Vaughanview, OR 53056",
55101.85478,5.04,14,14,41219.32149,120245,"584 Grant Knoll
Tracyville, MS 25650",
62472.15858,6.7,16,9,37618.67655,146344,"630 Holmes Forest Suite 327
Andersontown, CO 15518-2545",
79020.64716,4.21,3,16,34405.48156,112085,"46937 Turner Skyway Suite 520
Deanstad, AK 34864",
56402.54281,3.14,4,14,29689.69581,696467,"97355 James Tunnel
Salinasstad, VT 17324-5801",
61056.14543,4.14,18,19,18606.65904,631656,"47560 Nichols Corners
Onealmouth, DC 36119",
55558.46576,6.79,20,6,56250.4644,136698,"0259 Adams Lodge Apt. 351
Sheriberg, HI 10612-0102",
89760.91786,6.08,6,12,54061.25868,191905,"25908 Jennifer Views Apt. 583
East Nicholasburgh, MI 59539",
55529.90658,6.82,15,11,45008.24224,146034,"10469 Stacey Plaza Suite 263
Arnoldshire, AZ 57893-5832",
75534.27948,4.54,13,2,27730.74931,935488,"43020 Owens Glen Apt. 024
Marychester, SC 97268",
73265.99934,4.66,2,3,30667.23476,896246,"925 Valenzuela Cliff Apt. 431
East Adrian, MT 52071-0639",
61611.75178,5.99,8,10,18947.55835,894203,"066 Eric Stream
East Ashley, MA 15550-6377",
66790.96033,5.55,18,1,47064.02296,135372,"39369 Beck Curve Suite 178
Kimberg, VT 29232",
69604.52177,5.48,13,11,41785.91078,149617,"88372 Oneal Inlet Apt. 473
New Brandonfort, DC 34662-5333",
43241.98242,6.43,11,9,29478.53124,629657,"860 Graham Meadows Suite 412
East Kristenburgh, UT 74487",
51510.69878,5.63,5,17,31773.2889,549167,"06398 Adrian Forge Suite 341
North Charleschester, IA 99755",
80315.49332,7.05,1,18,39733.59822,173758,"17480 Joshua Spring Suite 624
Port Mary, CO 02102",
65483.25531,7.53,17,18,33303.47323,124728,"8362 Hudson Village Apt. 954
Goodmanbury, OH 71913",
92735.99692,6.06,8,2,47376.47003,177989,"8049 Michele Gardens Suite 331
Michaelview, UT 38230-9272",
62678.33547,5.12,12,15,44965.31198,103266,"89517 Troy Viaduct Suite 715
Port James, LA 69221-4243",
86583.93366,6.09,10,13,45514.14777,181580,"583 Turner Harbor
Port Nicole, TX 75903-5950",
62369.71303,6.7,12,13,47224.75918,138711,"107 Mcdonald Islands
West Tony, NY 69365",
55624.67129,7.47,16,11,45644.24346,126201,"3924 Carter Mission
West Julie, PA 05439-6091",
63421.90396,7.59,9,17,11511.38705,143231,"6295 Felicia Squares
Lake Natashashire, NE 10973",
77521.05738,6.44,5,12,32624.6465,150162,"09839 Jonathan Harbor
Stevenside, IL 72187",
73370.47438,5.91,6,11,47740.7629,127567,"066 Harding Parkways Apt. 630
Port Maureenton, AK 70008-1762",
82768.61397,7.13,7,19,23581.3857,147698,"5989 Garner Crossroad
Russomouth, AR 83930",
68368.03678,5.83,18,20,22033.11696,796289,"652 Watson Path Suite 152
Melindabury, OK 63979-5988",
67041.96766,6.02,11,14,15633.09905,707345,"71769 Sutton Club Suite 330
Clinefurt, HI 85853-2402",
55507.31253,7.14,3,5,44669.45555,131823,"93686 Moore Manors Apt. 987
Tiffanyfort, FM 47355",
43795.30753,6.45,7,2,48114.02401,102086,"36191 Gregory Estates Apt. 886
West Karen, MH 34042",
67754.68697,5.17,20,19,51905.88984,152769,"9235 Russell Mount
East Patrickborough, KY 41599",
78088.2232,5.18,9,14,33389.76394,153623,"2399 Beth Parkways
Michellefort, KS 95918",
67909.38349,7.52,17,10,36742.3434,148212,"57071 Craig Radial Apt. 853
Cookfurt, ID 84624",
51967.23585,5.59,6,4,21454.19944,657169,"USNS Johnson
FPO AP 84758-0245",
81707.23577,5.21,4,6,37968.8881,139020,"PSC 1698, Box 7149
APO AA 62613",
59865.76866,4.64,7,4,30905.0153,613788,"3823 Fischer Fork
Port Joshua, ND 21648",
61544.58347,2.92,1,18,30699.38605,677772,"687 Leslie Mall
North Jayhaven, LA 83023",
80228.59919,5.06,3,17,27255.25082,153594,"PSC 7102, Box 1708
APO AA 74372-2883",
60865.39678,5.49,10,16,43351.37328,990004,"107 Chelsea Mountains
Lopezmouth, OR 00850",
59866.9477,5.87,15,19,32064.59716,103938,"179 Larsen Oval
New Matthew, DC 48602-6064",
64769.64484,4.21,20,20,43510.94015,110728,"135 Acosta Isle
West Judith, IN 13641",
89286.08325,5.4,2,20,26176.76615,134090,"8654 Benjamin Harbors Suite 759
South Jenniferland, KY 77429-0386",
83373.01202,6.6,13,3,25663.22937,133588,"622 Justin Valley
Duncanside, MI 86995-3102",
59278.94589,5.94,19,11,12351.7196,101501,"47608 Becky Shores Apt. 271
Fernandezshire, AK 19986-5072",
71232.91398,4.23,12,12,31088.89017,676979,"9450 Smith Path Suite 035
Chapmanburgh, NM 22261-2035",
72102.55665,5.78,12,3,41409.16941,111011,"24297 Perez Pine
Brendatown, AZ 78809-0999",
80528.49774,5.64,19,11,37717.25395,164103,"8286 Jennifer Prairie
Lake Georgemouth, OH 74433",
54051.02466,5.36,3,9,27822.49637,914378,"PSC 6223, Box 3745
APO AA 82126",
66465.36591,5.62,2,13,41130.09091,125856,"4440 Dennis Green Apt. 666
Barryport, CT 36310-7179",
70085.9476,4.43,1,12,51446.69185,144090,"414 Todd Springs
Port Shannon, AS 60277",
75475.50719,6.2,6,1,47447.87629,162413,"65108 Williams Crescent Apt. 503
Frankshire, VI 46982-4576",
88824.50481,7.67,16,6,28715.69866,186988,"64639 Kristin Locks Suite 724
Derekberg, KY 77496-9751",
65948.91814,4,18,5,41260.91708,130274,"6541 Howard Mills
Smithton, AL 96745",
68219.51472,5.67,13,16,42342.57799,142952,"0029 Melinda Neck Apt. 591
Lake Gregoryshire, HI 60267",
74881.06436,5.26,4,15,23526.4985,102316,"7578 Watson Junction Apt. 456
New Stevenstad, UT 73434-4974",
59886.41854,3.44,5,14,54546.82652,673571,"USS Hunt
FPO AA 46601",
75291.06396,5.38,4,12,48224.13914,165766,"74152 Lauren Ferry
North Robertton, AS 43153",
69350.79336,6.91,3,5,36779.05857,139208,"USNV Cortez
FPO AE 36896-5919",
79687.76187,6.01,15,19,20867.66988,136010,"932 Schwartz Park Suite 892
South Brian, CT 50166",
61679.17116,6.35,3,1,34867.98508,110302,"PSC 7611, Box 8172
APO AE 25615-0900",
77527.54117,6.46,14,11,41812.80155,132291,"165 Hawkins Estate Suite 143
Toddport, MN 31095",
65010.55347,6.29,6,17,34706.86663,130518,"743 William Mount Suite 503
West Kimberly, MS 27914",
60503.00376,6.56,5,12,49155.50948,143151,"7409 William Mountains
Richardstad, MT 38781",
52282.12067,6.92,16,20,45867.87467,113744,"03508 Shannon Vista Suite 305
Romantown, AL 15977-0442",
54293.14008,4.7,16,18,49751.63427,101047,"79942 Timothy Estates
West Robert, AZ 69359",
64912.51546,7.18,14,11,48685.42066,144903,"690 Susan Isle
Jonville, DE 37992-8552",
70213.646,5.91,8,2,34386.42978,106456,"8578 Michele Squares Apt. 349
East Bobbychester, MI 75471-8887",
48640.10361,3.66,6,6,33381.23866,607249,"4600 Tara Meadow Suite 656
Fernandoport, MP 40164-1720",
64534.46591,3.88,15,17,52933.67258,120222,"129 Webb Ports Apt. 539
Shortland, SD 64926-8296",
58337.23049,5.23,20,12,38235.0331,816813,"021 Carroll Unions
Marthaborough, KS 52821-2523",
78845.76218,6.2,2,15,54845.49441,159815,"92450 Aguilar Knolls Apt. 965
Austinburgh, OH 57848-9395",
74691.9496,5.49,7,9,55403.09347,165838,"Unit 1785 Box 7504
DPO AP 49434",
68217.68309,6.37,19,17,49240.84045,131209,"177 Hernandez Path Apt. 695
South Laurastad, ND 37599",
55306.14197,6.12,1,20,32142.94735,647982,"38482 Thornton Parkway
Lake Oscar, SD 09937",
69012.76984,6.98,16,12,33069.76158,149278,"87957 Higgins Circles
Joshuahaven, NJ 61021",
60846.61849,4.07,5,4,28172.06528,627733,"43955 Vega Stravenue Apt. 071
North Alexandraview, MD 23855",
93838.09765,4.26,3,18,44138.00673,182750,"Unit 8824 Box 5633
DPO AE 40792-0792",
78918.86745,4.64,6,20,36711.6233,133925,"2130 Weiss Mountains Suite 020
West Jomouth, MT 03427",
83896.35797,6.54,3,1,43672.62855,162094,"154 Erica Groves
Lake Kevinfort, MH 40258",
78501.86123,6.9,8,7,34685.81562,163794,"024 Derrick Row Apt. 085
Christiemouth, NE 35543",
78239.40566,4.56,15,19,36936.62977,121688,"12212 Fleming Streets
New Gregoryville, ME 23793",
70220.04443,5.96,10,7,46222.4591,155549,"943 Reese Roads Apt. 389
Weavertown, AR 10413",
62184.53937,4.92,4,13,26008.30912,873048,"62280 Taylor Drive Apt. 014
Sarahburgh, GU 68004",
68201.41249,4.19,14,5,43468.16446,846055,"0339 Anderson Groves
South Joshua, GA 31409",
66862.87692,7.48,12,17,15325.64845,102849,"6214 Smith Mill Suite 049
Foxland, NV 38613",
83638.11693,7.01,8,5,24565.97681,156960,"7584 Karen Pike
Adambury, UT 30111",
81149.72595,5.48,16,18,54929.67024,179823,"7490 Whitehead Mountain Apt. 278
Bassside, AS 53368-2196",
75318.69449,4.64,19,3,33280.5895,140214,"03839 Edward Trail
Ashleyburgh, CT 52660",
50847.11311,4.97,11,4,34763.70381,398909,"6908 King Underpass Suite 740
East Thomas, MP 29298",
70090.32109,5.36,4,18,26390.81105,933157,"4626 Jones Shoals Apt. 257
North Kennethchester, PA 67461-9661",
63629.84717,3.56,4,7,33517.68552,712285,"915 Brooks Orchard
Amandaville, GU 37093-9400",
67076.05239,4.73,17,17,40406.51492,126192,"124 Kelly Brook
South Alanshire, WY 65658-5841",
61909.04144,6.22,9,11,28953.92538,106396,"74706 Mary Parkway
Cummingsberg, NM 24516",
66623.69237,5.92,3,3,47995.10196,130202,"USS Carr
FPO AE 77602",
82391.51875,7.1,7,15,33232.34234,195789,"23958 Lisa Extensions Apt. 372
Bryantton, CO 76041-0639",
62917.32124,5.46,6,8,36845.30501,849153,"7706 Sara Wells
Williamsonberg, MO 07089",
61214.74081,7.09,11,15,32254.39867,107072,"06539 Powers Cliff
Port Brendaland, CO 15197",
55952.68583,4.84,12,17,30758.27904,714166,"5368 Mccann Walks Suite 432
South Jessica, PA 51463-6950",
93993.39978,6.14,4,4,37062.48444,144188,"7732 Renee Club Apt. 931
Fordland, FL 74775-2546",
69436.14216,3.71,18,14,30884.95551,693681,"787 Jennifer Keys Suite 630
Huntfurt, RI 25704-8481",
67295.01745,4.78,8,1,40190.09934,106012,"4099 Jennifer Mission
Michaelport, ND 68745",
77825.22747,6.72,8,16,31439.97122,153526,"481 Fisher Bridge
East Christina, NV 36023-3431",
54432.45745,6.88,13,19,41557.57633,145468,"6290 Hutchinson Mountains Suite 409
South Alan, NY 44686-8829",
58180.4194,5.07,13,8,36506.97739,106259,"2066 Patricia Unions
Jeanton, OK 53946",
88904.33828,6.84,5,9,41807.60136,190785,"00780 Rollins Locks Suite 785
Shawfurt, GU 97591-6490",
79442.5058,6.3,8,12,4114.489353,965318,"479 Kevin Wells
Deborahview, ID 06062-1191",
67389.90482,6.26,1,10,34710.20612,110963,"1004 Williams Tunnel
Crystalfurt, IL 10547-7173",
64381.08001,5.78,6,2,44712.47624,111859,"935 Don Turnpike
Pattersonberg, AL 91146-7775",
70881.43561,4.91,8,14,36040.20673,104966,"50791 Kim Harbor Suite 017
Lake Tony, NY 05606",
82859.59165,8.09,11,12,60040.5473,229464,"75982 Ramos Locks Apt. 667
Nicoleview, SD 33738-0191",
66736.98871,5.45,9,2,54086.90165,135606,"USNS Hoffman
FPO AA 74725",
66274.45554,7.17,6,11,30082.069,989903,"908 Anna View Apt. 406
Carolynberg, VA 74707",
64621.638,7.24,16,2,44288.08724,149924,"6947 Stevens Pass
Kennethfort, KY 66327",
67285.32054,5.66,10,2,37956.29441,116024,"87390 Tanner Rest
East Stevenland, TX 41310",
69916.80939,6.25,12,10,41686.41285,130234,"1075 Brian Ways Apt. 639
Lake Kristenburgh, CA 39801",
85802.96828,6.16,15,8,26139.26853,155331,"056 Anthony Prairie Apt. 509
Patriciaberg, IA 29424-9623",
77459.75786,4.28,4,18,37910.29498,945252,"58899 Bender Brooks
Kimberlyshire, GU 39917-0152",
69612.39772,6.04,16,15,26489.31324,115869,"77466 Wu Heights Suite 176
Smithville, MH 19392-6412",
74898.65868,7.33,8,15,32530.25631,126123,"48186 Pope Mews Apt. 453
Kellyside, ID 42041",
59483.93282,6.53,5,11,38894.22736,125728,"4228 Sharon Field Apt. 583
North Jesus, AS 37342-9751",
68527.54131,5.65,17,15,34977.45191,127946,"6618 Morales Forest
North Lindaville, VI 99688",
48278.86016,5.25,2,17,51148.22512,943854,"USS Mcgee
FPO AA 02679-5689",
74333.53507,6.63,2,8,41440.2007,140454,"5686 Diana Ports
Nguyenborough, NC 38005-1050",
91118.12723,4.84,16,1,23038.44982,129663,"6557 Sawyer Ranch Apt. 584
Martinezborough, IN 50000",
75667.79128,5.58,19,16,46782.38518,145099,"94271 Andrea Path
South Matthewborough, NJ 89881",
81754.91408,5.75,11,19,42975.61819,165496,"8173 Blackburn Haven
Strongton, VA 38893",
62314.21472,5.91,6,8,48263.03534,103086,"PSC 7074, Box 4818
APO AE 84281",
64421.25068,7.38,9,6,42873.0502,120410,"0724 Brown Plains Apt. 690
Johnmouth, VA 90102",
68631.71253,5.15,4,7,39635.82874,111572,"PSC 6229, Box 7831
APO AA 50489-4427",
60317.77699,3.51,9,18,32276.03427,606863,"472 Lopez Stream
Lake Sheila, OK 00834-5775",
58387.97658,6.71,14,11,28318.26432,971174,"742 Aaron Lock
North Christophermouth, NE 48483-1442",
62406.53099,4.89,4,4,30541.09938,102985,"16888 Turner Trail
Gentrytown, MD 77676",
81025.44828,5.88,8,16,25851.03903,124679,"073 Gary Forest
Leahstad, TX 29670-4461",
75951.57317,6.07,12,2,35230.80254,114688,"92857 Robin Forks
Port Mary, LA 43895-7257",
73480.21476,6.18,10,19,19481.38513,107555,"481 Marquez Plaza Suite 172
North Jeffreyborough, PA 66748",
67535.20757,6.79,4,5,32375.82626,107426,"PSC 3192, Box 9068
APO AE 56262",
61577.42775,6.54,14,5,34810.29108,111539,"900 Soto Extension
New Darrellview, NM 85693-1736",
73388.47496,5.2,7,20,41648.10864,149621,"735 Miranda Harbor
Port Cathyside, ME 34166-0132",
57730.322,5.1,13,20,42451.30628,129999,"USCGC Watson
FPO AP 69692",
68101.12429,7.41,11,19,29827.66647,144698,"899 Pearson Ramp Apt. 209
Port Troyhaven, FM 56837",
63513.46697,6.23,8,10,46819.13057,125737,"USNS Parker
FPO AA 79651",
75866.0416,6.25,4,20,36698.64905,154930,"480 Linda Mission
New Lisaside, MI 92286-9433",
58696.59298,6.09,13,19,21434.06366,828477,"025 Vincent Station Suite 738
Carmenfurt, VT 53906",
76415.54528,6.16,6,20,52719.91594,164201,"3134 Kimberly Way Suite 085
West Chase, NC 60049-0645",
71090.64685,4.97,6,8,26030.46371,847387,"86862 Howell Meadow
South Ryanmouth, DE 44340",
67470.51038,4.75,14,10,32200.51534,968082,"85776 John Ford Apt. 435
Kyleton, AR 58566-5621",
65244.87642,7.72,14,18,39757.70431,149538,"82853 Wagner Pines Apt. 106
West Alicia, MI 56685-2380",
61249.56709,4.17,12,15,30288.69855,678721,"9389 Mcdonald Road Suite 415
Jeffreyburgh, GA 90771",
77502.47402,6.5,5,9,39075.64028,142755,"134 Lopez Garden
Lake Joseph, OR 06588-8797",
51445.18675,6.84,2,17,44966.0678,109387,"PSC 6463, Box 8321
APO AP 72947-9628",
73956.99148,6.88,4,15,46775.80866,165323,"4390 Deborah Turnpike Apt. 434
Antoniomouth, HI 12806-7266",
70221.36202,5.19,12,13,39692.10555,117827,"9863 William Falls Apt. 516
New Roberttown, WA 07211-8762",
58354.57408,5.51,20,12,35765.74921,755843,"PSC 2237, Box 5511
APO AA 41584-3622",
79274.79616,3.87,1,19,42773.6131,121036,"955 Reed Lake
Wilsonchester, MT 27473",
58195.28921,5.91,14,18,31789.97274,980231,"1257 Jennifer Rest
Martinburgh, MT 41177",
68001.19526,5.05,11,12,47116.0638,112208,"Unit 9831 Box 7128
DPO AA 54705",
80174.92459,5.65,1,8,45233.32883,144137,"81230 Justin Turnpike
South Aaronborough, WI 19349-9757",
57160.20224,6.89,13,16,43467.14704,125179,"15828 Marshall Stravenue Suite 199
East Matthewmouth, TN 71861-6319",
70799.77311,6.21,20,17,33865.61697,125721,"4628 Robert Manor
North Larry, ID 51296",
95000.78637,5.37,13,17,44202.65614,198681,"16355 Sullivan Turnpike
West Heather, ID 49211",
76808.34428,7.42,2,15,31129.64248,155024,"8241 Mitchell Locks
East Wendy, UT 08784-8239",
63167.19471,5.84,5,20,34317.49878,130512,"584 Baker Orchard
Whiteborough, CT 87008-0402",
68366.34149,4.32,9,8,42522.59413,940162,"0252 Snyder Creek
Rogersshire, ME 28830-8921",
67920.17995,5.63,4,15,15800.74846,690958,"12163 Kristen Lakes Apt. 445
Josephview, MA 92779-6662",
68803.55208,4.29,11,14,39475.39943,115302,"194 Diaz Crest
Scottshire, MA 86812-1861",
62126.7471,7.15,10,7,20803.69329,111648,"7831 Schultz Junctions Apt. 671
Masonland, OH 12987",
76398.38435,7.02,3,16,39014.97184,153417,"76681 Mccoy Skyway
Petersonfort, OR 83665",
55510.47214,6.33,18,16,26153.07274,893435,"8837 Louis Meadow Apt. 140
South Karenfurt, AL 47724-7760",
38734.00522,5.64,18,5,38890.89276,401148,"4317 Heather Port
Hicksland, SC 77008-9209",
62245.73982,4.94,16,7,44373.63307,129075,"356 Butler Knolls
Mcleanport, PA 86805",
88933.19851,6.21,19,11,52976.31041,186507,"912 Torres Harbor Apt. 724
Greenbury, WI 91276-0346",
58229.76853,4.68,19,6,44972.03136,125143,"19565 Figueroa Fords Suite 876
North Chasetown, GU 62357",
58282.10008,6.42,14,13,49585.56494,113391,"8219 Morse Falls
Chapmanmouth, RI 85731-2255",
73689.42839,5.47,20,9,49240.31767,168809,"0850 Lauren Estates
Samanthaburgh, OK 64160-5541",
61667.7208,5.59,11,1,65184.57847,139413,"0563 Taylor Cove
Shelbystad, UT 27501",
78462.90642,5.35,11,11,17227.90721,923444,"PSC 0651, Box 2521
APO AP 28493",
50857.09653,5.51,20,16,40790.18479,113153,"USS Brown
FPO AA 43649-1893",
73331.55112,6.66,18,9,42656.43925,147570,"711 Fernando Mews Apt. 275
Lynnshire, NC 83294-4804",
52541.31985,4.88,5,11,41258.26229,842985,"40374 Larry Spur Apt. 429
North Amber, DC 93748",
77922.98616,5.93,3,17,36561.83342,132771,"9889 John Extensions Apt. 232
West Jasonberg, PA 30956",
68811.6717,6.46,14,10,33910.8315,122070,"Unit 7703 Box 0736
DPO AA 91775-6852",
55421.16889,8.22,16,20,30995.20994,140317,"3700 James Highway
Daniellebury, WI 06049",
68776.6667,6.1,7,5,37986.70179,133165,"PSC 2952, Box 6680
APO AE 73430",
55691.50138,4.58,2,8,44019.2121,105156,"7654 Kayla Parkways
Gomezstad, NH 48123",
72654.57336,6.1,16,16,51456.15053,181385,"USS Moore
FPO AP 39142",
67362.46375,5.88,13,20,32363.37953,104123,"388 Kelly Spur Suite 956
Salinasfort, OR 53877-4267",
90863.99999,6.31,11,7,41837.47517,174608,"23499 Lara Meadow Apt. 882
Brownburgh, NM 92521-4124",
69173.67166,6.3,12,14,44935.37806,141288,"596 Jonathan Terrace Apt. 972
Cartershire, NC 82929-1041",
85592.38221,5.58,20,5,25670.37861,155762,"0504 Le Fields
New Amyshire, KY 70651-2966",
61625.05933,7.04,3,18,52850.41342,179710,"66367 Sandra Oval
East Brendaville, NC 08689",
65197.99542,6.81,4,13,28162.44064,923246,"86068 James Groves Apt. 998
Jonesborough, NM 97927",
76009.29703,4.75,14,16,26888.4087,834185,"1580 Brandi Ford
North Karen, PW 02982-7846",
69421.03242,7.79,12,4,38962.02283,160374,"039 Burns Trace Suite 618
Taylormouth, SD 14667",
79348.43747,5.96,9,4,50519.28996,151099,"Unit 2349 Box 1392
DPO AA 18318-6109",
